repo,subset,split,row_id,prompt_hash,prompt_len,completion_len,annotation_source,n_annotations,n_valid_spans,n_invalid_spans
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,190,c77c0c9af713fbfaa1049c737dda6e50,320,3770,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,191,ce89ff281a8e5889d4a66ef5438c9ba5,72,1820,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,192,4e352e01a492e135e80769ed8922b248,316,3418,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,193,5452d8f38a8d056de88891b091ccd4d8,83,3286,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,194,e19b2b27137b53911b6ad3099c992371,275,3073,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,195,03593102ffa1dc31d7f60677d507c1c5,53,1997,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,196,49e95d57b716b0cc0c56621a96ac0de4,225,1819,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,197,e6405e143f32d4a6a83c9b8536ab9706,41,659,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,198,da1b1f2f7b674b5b3a2e6db6f8718015,150,1742,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,199,7d5b79de56e81c7c2c06cbdfd61e7d97,279,2062,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,200,3a64276cedd1d6eba5da48bcb2a9b42b,43,764,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,201,4bd0a084c7c05a52854d86b8d58c34c3,46,1976,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,202,62b08a6461379e1551df7c27f1ce3fea,96,1366,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,203,5ad30ab648695cb4e13d3419e2953be1,381,3395,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,204,3a696138073b3c3790d6ecf8a78f3ac8,295,3943,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,205,c3451f8ecd1dbea2dc726469d2dfbc73,70,2181,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,206,6de4bee1f54ee3b90a97eb9fb143a7f8,229,3580,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,207,c5bf14989b8527df865c9c65848f745e,53,1542,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,208,087ee5cdba4522080504209419d5cd62,64,2727,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,209,33560a9923d0357c373fb13cb65f706f,77,1042,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,210,27feb44ef88f1246b96c87a1450040c6,257,3708,annotations,11,10,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,211,edf98bb24fd184fc60ebfd2666f623ab,42,1371,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,212,3ed1c6b292515b04d8ca0b6772a87b3d,73,2681,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,213,80047cd5ef539889ef740e10982dc0f2,151,4502,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,214,f7133a90aab95579716c651f889b91c6,63,1241,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,215,377aa9c763b6b865716ed4a1942f74cc,89,961,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,216,e96e2bd2e847c1741e9b3e050fc2e247,249,2935,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,217,cc159f4b3a5bf5af07977454b74410bc,101,869,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,218,19dbd21549c1b1c490955767860c16b8,89,2824,annotations,10,9,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,219,47c1ef788194d0af933199826a859262,183,2804,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,220,73011bb89765f6606a961512c3e0c6c3,63,5205,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,221,58841e9d3bf4b6b2077eefa164683131,71,2780,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,222,e1b4ae5c4e059ea541868fd377c67e2b,63,2352,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,223,84def7fcbeda0a2152741e80009eb2aa,337,3201,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,224,4a1fcdfa31da455a95b74ae7e0255ae7,44,1314,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,225,e6ce339f085aa8c902cd3c5e2b1725dc,261,3865,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,226,4d36f4c630a069d51ac9d6a0c9b98d06,105,3140,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,227,fc96d18da521f8fe96a2e9f79498ca3b,280,4264,annotations,9,3,6
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,228,d1c03bfb4418ab2ad5b04ec5f9d17e50,293,3338,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,229,062e83ab4dcb076f07036e7df01e1957,188,1564,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,230,653c33d7646ebc8d28f92e1266a56e72,84,1857,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,231,804e58ca60a7216b8205ad2269298361,62,1634,annotations,6,5,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,232,b1032171584fcafaaf3ab96bc9c7351e,94,1867,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,233,de68326898ba3f86ab8f3a30fa70cd7e,76,1636,annotations,10,9,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,234,73e843e566bf3c47395c501e23516e31,58,1760,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,235,935edcaacf0bf4ef5a526b2019f74493,291,5448,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,236,24e1784fa716a5bb966d03e6d710d804,43,1839,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,237,424b23338fd59d86d2ad436c20c76f2f,90,2644,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,238,9044796941d899d7f3c8628a42ae69a9,40,3603,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,239,ceda7296dfce8e52779cbdfc8d44effa,61,2219,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,240,cf2f8d86e6099c0ab55d0c88fd9e4ac7,46,77,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,241,1b99fbceb4bbc9942f69d3b8a0a8ba07,278,4182,annotations,8,7,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,242,181c9a741907a49296b71fbed0c6d811,63,1817,annotations,6,5,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,243,f9d7815df749f7d2aa6b43f8900dd254,61,1916,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,244,77ad020e918689e4e76ed35db6180c17,282,3602,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,245,f2d767bf058e8bd305ecfd2328911178,33,1050,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,246,ed28f5147e6fdca42cc04b27ecefb8f2,49,996,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,247,c12aa35f43dacc980f4c788b92fed43a,236,3428,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,248,4721138fce95ea7712f82cbd8020be9a,147,3085,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,249,d110fd37ad897983cbd2384203e62f38,262,3774,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,250,90739e0c3ffb41ef1a14584a98624c1f,213,2786,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,251,dc699ea2772ceccf55d7e7d4c9213435,51,350,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,252,512babb4cbc67a9d00c173dd0763b83a,260,4492,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,253,fbaf26398cc31ef96f7c55c9792436dd,75,2155,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,254,85c81b661fc2f189fd154e2d1cc81609,247,1876,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,255,253a7689d6c94f0495a501eab6e9a81f,66,1123,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,256,f9c8054ad59c48793d273b6160951764,116,2432,annotations,9,6,3
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,257,86b0a7fd49336a265a17237cd779f633,356,4235,annotations,19,19,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,258,823cb32e4f1b86061e84339286fc2ce8,113,2974,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,259,6d18a652a018a696f740542e3a63b7ca,52,2504,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,260,6742172ca09fb6f79b0c4415e0f75553,49,346,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,261,321a710bd47a049711a84e571c060700,61,2361,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,262,6f83e8cf4b33d1e5289d40b40311d99f,233,5382,annotations,19,19,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,263,5c1bfd1616573985b0e70deab2d4f414,41,1827,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,264,d71911180ef834149851ed66a4ae48bc,376,2500,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,265,566174bbae538b09d852aa4adddc5e58,67,1780,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,266,8188034317739326a668732959d12785,285,3061,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,267,053d16da02562a619c3a89b13c7af26c,219,4925,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,268,329ad5b7deb0bd89f9e0d0f0d899b5bd,79,2576,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,269,3ede914b811d5d3da965feabdd48cc8f,47,495,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,270,548aa67a2fce2422c1222ce246ed74a1,38,1676,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,271,ce4fa0664659e98f8b526872a5f83fde,439,3185,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,272,c59c090a030c02eb6361c6a35a81ea7d,334,2420,annotations,15,13,2
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,273,f8899201f1ec9c8158e5cda1acbc5428,244,2934,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,274,7ee997a42fe99da2e707c2e9b5bb021b,91,2315,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,275,a131012cd6a17a07c6d437bc35f37359,357,2531,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,276,f1275d18da78446af9d77d35d15e2380,139,1979,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,277,6d2fc379514ba433703072ec2c5d2a2d,49,2772,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,278,af17bec966b8047b83d6ded52ce5b691,355,2638,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,279,893793360bc5b92177c7d72e6b5ae426,53,1338,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,280,2c182353738144fa7b1e95327a22f3b6,69,2302,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,281,524686f43d0aeeeceb4f25334f689b24,40,563,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,282,351647066f7cce0c1acbd8abd4a51e57,301,3512,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,283,5217f9c73498d9e4d415ea75ddd53ef9,85,1741,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,284,c25189c6af98f45d542a5747f35f42a0,100,561,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,285,b6d77b20062f81e688ec3a0a8bf66349,216,3489,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,286,9c27b768c147f1b2ec09896473cbde45,286,3817,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,287,48f5823042899af6d71c41fc49782a5b,235,4494,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,288,eee5756322a95fd97c5f9329bba1af00,403,4350,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,289,18a630f9dd50f7b76f4307fe19efc9d0,319,3530,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,290,cda83288700ec42bed634dc3f8a91531,376,4811,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,291,2f3cd1cc38439780e596c475b7046ddd,311,3836,annotations,10,9,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,292,8e156eeef4fab8cdf488eb6d6386f00e,350,3259,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,293,bf460e2d29489974e7443a8ac5851362,36,3406,annotations,9,6,3
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,294,0cdb0a234f9cc44e6eb17576bc9d51bc,118,2312,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,295,05811af5152988ffab8e6821b57fdfe8,191,3733,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,296,faa76fdc589adf020321a7e01101b189,72,2657,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,297,a88a34d70fa5d7523256f4ad5a9d4bfc,101,3670,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,298,f72b5b52cd3e5957ef5d492d85c30877,95,3795,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,299,8662164467c9c1286595917c49586ba2,72,2234,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,300,77ac63a3d12d733c1b3ca91c5f3ade2b,297,3606,annotations,7,5,2
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,301,7e7112a9fe89cbe1f5d0db1ee76062cc,81,1516,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,302,f7f0b36bcb6eb746c8b2206301f07d09,34,1454,annotations,11,10,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,303,79f0c13d933f1ddaef2d7e6211797a37,330,6494,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,304,8c8b12d56b3d27200c7d76ae47c18092,232,1672,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,305,04eb5881f1d3bb487c9611333b77d9de,258,3438,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,306,83c38cbb6a4762f78bacbfe1f42b7884,317,3404,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,307,2fa8a4f2cb2e2a4ec9a83507e39e5635,367,5309,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,308,d8532ba6fdfdd87221c886fcffbfb760,266,2591,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,309,7b3fb93a5e9ac3772e8a87744cae0dbd,342,3690,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,310,15054910eb71c8858e7d79295aea08b4,189,3225,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,311,761a6990a94629285a35db47176486dd,48,581,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,312,854b5fbadb3493af78dc4bc5677ed44a,293,3466,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,313,97bc82e3a029be4a4b1e9379f85720ea,73,1510,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,314,d26fc5429abd6810cdf5184c157758c3,279,3289,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,315,2a7fda813c4a2863cacc9f65970018ff,264,5018,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,316,6ad493570f98ef3c68557b443efd96f6,177,2837,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,317,4943067d722391332b6a457c00409901,86,999,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,318,c62767037211c17218d60aaaa2172119,315,4654,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,319,164fe7bb050e1b10f850e281251f3763,46,1443,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,320,5c6e59a1361e9510e722ec49c3d4c02a,65,2442,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,321,f07fe1859eebf0a329069bfcf9f3616d,81,3094,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,322,c6c8c9be1a42ba2b2bd23056e04839cb,284,9435,annotations,8,7,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,323,a9e3c74629b856409fc651b01ebc8321,265,4457,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,324,4fec0ca41a941ab9f2ffa0da8629cbc5,95,2829,annotations,10,9,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,325,790b53aed35fe6f4471279d282df8084,59,2289,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,326,f74074bc2e9aafea1068387effbcd1ac,86,2556,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,327,d7ba4cf12025eeb9f2b3238dd88efcf6,196,2810,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,328,98b9cbdfc76bac0b53204731e852b2e1,64,1117,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,329,d780e4418d1dc42a30f367fbedc02054,150,2114,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,330,b1096c53bf61fb9526867e7502a75939,489,3415,annotations,16,16,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,331,b642a529af77fa87f1e491aa04b6ea0b,187,3329,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,332,1839adac53a10e4c2da7f2178ee693f5,113,1163,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,333,4edf7f8942d1de59af87f24199c5f94f,60,2404,annotations,23,23,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,334,e84d13f70d272f6e341b41aad9c33ce3,79,2057,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,335,27244762f417122cf6ef33eeaea45a1d,321,4235,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,336,2c8497e06a5f8eb145f98afe1b18bd7e,284,2906,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,337,daccd4087ec7edab26a44c14013c3a6e,227,3675,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,338,82787f80af6c6028500ebe0e69954a64,241,2609,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,339,f99244c925d4d85709c6b0083c0897db,169,3029,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,340,27d755aa77b258b526d15aad1069a27e,61,1359,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,341,f182ecb1a60b8c51d95516bad6995d29,71,873,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,342,f5aae4b0eff83a465e2b95cd0255657c,244,2485,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,343,585289afbde8eee435d2295d6757aef4,347,2323,annotations,1,0,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,344,fa9855c171475336beab5c2d3f19e907,204,4350,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,345,15f88a21b6ed39e1ae095d9adff97f93,250,3126,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,346,4742cad08657756eb711432882efaf98,86,2458,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,347,f076e6ba35ee199561b7f73c53ab5f64,170,2759,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,348,ed7beb00fead83766b6c1438bff27daa,313,3437,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,349,67a8488a13a65e23b0d093eab05ad9b9,336,2963,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,350,6cc1d8c36d73fd256b7955118f883b2d,240,3786,annotations,16,16,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,351,8e1288694f9b7dbba5c8272ea816becb,81,501,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,352,2a1ca61db0993d3b7d4d676039745b9b,339,3037,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,353,67dd54f00a09756b8c85972ec7459842,336,2953,annotations,9,9,0
